date,P,T,E,Q,Qmm
26/12/2011,0.0,2.7,1.18,1.46,0.19
27/12/2011,0.0,4.4,1.15,1.46,0.19
28/12/2011,0.0,3.6,1.09,1.46,0.19
29/12/2011,0.4,3.9,0.76,1.46,0.19
30/12/2011,11.4,6.3,0.41,1.46,0.19
31/12/2011,9.6,6.8,0.51,1.46,0.19
01/01/2012,3.5,6.2,0.52,2.5,0.32
02/01/2012,0.0,4.2,0.86,1.85,0.24
03/01/2012,0.0,4.0,1.03,1.2,0.15
04/01/2012,0.0,3.9,0.92,1.2,0.15
05/01/2012,0.6,4.6,0.35,1.33,0.17
06/01/2012,27.7,8.6,0.73,1.85,0.24
07/01/2012,54.4,7.6,0.12,4.2,0.54
08/01/2012,6.5,6.6,0.81,18.8,2.42
09/01/2012,6.2,4.8,0.75,4.03,0.52
10/01/2012,26.3,2.3,0.2,3.01,0.39
11/01/2012,1.5,2.2,0.79,3.01,0.39
12/01/2012,0.0,3.2,0.98,3.01,0.39
13/01/2012,0.0,2.5,1.07,3.01,0.39
14/01/2012,5.2,3.9,0.77,3.01,0.39
15/01/2012,6.0,3.6,0.33,3.01,0.39
16/01/2012,0.2,0.1,1.11,3.01,0.39
17/01/2012,0.0,-0.8,1.28,3.01,0.39
18/01/2012,0.0,-1.8,1.3,3.01,0.39
19/01/2012,0.0,-2.1,1.32,3.18,0.41
20/01/2012,0.0,0.7,1.25,3.01,0.39
21/01/2012,27.5,5.4,0.28,3.01,0.39
22/01/2012,0.8,2.5,0.85,3.01,0.39
23/01/2012,0.2,3.3,1.36,3.01,0.39
24/01/2012,31.1,5.2,0.12,3.01,0.39
25/01/2012,6.9,7.3,0.77,4.8,0.62
26/01/2012,9.2,5.5,0.85,14.0,1.8
27/01/2012,0.2,3.2,1.14,3.86,0.5
28/01/2012,0.0,2.1,1.53,3.01,0.39
29/01/2012,0.3,4.0,1.23,2.24,0.29
30/01/2012,2.1,3.1,0.83,2.11,0.27
31/01/2012,0.0,-0.8,1.59,1.98,0.25
01/02/2012,0.0,-1.8,1.57,1.72,0.22
02/02/2012,8.4,0.2,0.58,1.59,0.2
03/02/2012,9.7,5.0,0.26,1.59,0.2
04/02/2012,0.0,6.4,1.4,1.59,0.2
05/02/2012,0.0,7.1,1.84,1.59,0.2
06/02/2012,3.9,5.7,1.03,1.59,0.2
07/02/2012,20.6,6.3,0.74,8.89,1.14
08/02/2012,5.7,5.8,1.09,4.8,0.62
09/02/2012,8.7,4.5,0.58,4.6,0.59
10/02/2012,0.3,3.4,1.51,4.4,0.57
11/02/2012,0.0,4.6,1.98,4.2,0.54
12/02/2012,0.0,6.3,1.47,4.2,0.54
13/02/2012,4.6,7.0,1.85,4.2,0.54
14/02/2012,13.4,8.0,0.99,4.2,0.54
15/02/2012,10.3,5.5,1.44,4.6,0.59
16/02/2012,8.4,3.0,1.1,4.8,0.62
17/02/2012,2.0,0.6,1.46,4.8,0.62
18/02/2012,0.0,-0.7,1.75,5.6,0.72
19/02/2012,0.0,0.7,1.76,4.03,0.52
20/02/2012,0.0,3.0,1.84,3.69,0.48
21/02/2012,0.0,5.8,2.0,3.35,0.43
22/02/2012,0.0,7.7,2.01,3.35,0.43
23/02/2012,0.3,8.8,2.05,3.35,0.43
24/02/2012,0.0,8.8,2.45,3.18,0.41
25/02/2012,0.0,8.6,2.5,3.18,0.41
26/02/2012,1.5,9.2,2.12,3.18,0.41
27/02/2012,5.4,9.0,1.22,3.18,0.41
28/02/2012,19.7,1.7,0.7,3.69,0.48
29/02/2012,0.2,-2.5,1.84,8.2,1.06
01/03/2012,0.2,-1.0,1.91,4.8,0.62
02/03/2012,0.0,1.7,2.03,3.86,0.5
03/03/2012,0.4,5.9,2.38,3.52,0.45
04/03/2012,0.1,5.3,2.52,3.52,0.45
05/03/2012,1.8,6.1,2.16,3.52,0.45
06/03/2012,4.8,8.2,1.53,3.35,0.43
07/03/2012,0.6,8.4,2.1,3.69,0.48
08/03/2012,0.0,9.6,2.77,3.52,0.45
09/03/2012,0.0,11.2,3.18,3.35,0.43
10/03/2012,0.1,10.9,2.86,3.35,0.43
11/03/2012,4.7,11.5,2.75,3.52,0.45
12/03/2012,10.1,9.2,1.53,3.69,0.48
13/03/2012,15.7,7.6,1.1,4.6,0.59
14/03/2012,0.3,5.9,1.53,4.8,0.62
15/03/2012,0.1,6.2,2.7,4.8,0.62
16/03/2012,0.0,4.6,3.01,3.86,0.5
17/03/2012,0.0,5.2,3.12,3.52,0.45
18/03/2012,0.0,8.5,3.35,3.35,0.43
19/03/2012,0.0,10.1,3.12,3.18,0.41
20/03/2012,0.0,12.9,3.77,3.18,0.41
21/03/2012,0.0,13.8,4.1,3.18,0.41
22/03/2012,0.0,13.2,3.98,3.35,0.43
23/03/2012,0.0,12.5,3.89,3.35,0.43
24/03/2012,0.0,12.7,3.93,3.35,0.43
25/03/2012,3.8,12.4,2.59,3.35,0.43
26/03/2012,0.9,12.6,3.33,3.18,0.41
27/03/2012,0.0,10.6,3.98,3.18,0.41
28/03/2012,0.2,7.8,3.02,3.18,0.41
29/03/2012,0.0,8.9,3.63,3.01,0.39
30/03/2012,0.8,9.8,2.63,2.84,0.37
31/03/2012,3.5,11.5,1.92,2.67,0.34
01/04/2012,0.1,12.8,3.54,2.84,0.37
02/04/2012,1.9,11.6,2.33,3.01,0.39
03/04/2012,0.0,12.5,4.14,3.01,0.39
04/04/2012,0.1,15.4,4.01,2.84,0.37
05/04/2012,2.8,15.8,2.78,2.84,0.37
06/04/2012,0.0,17.2,5.56,2.84,0.37
07/04/2012,0.3,15.9,4.74,3.01,0.39
08/04/2012,0.6,16.0,5.26,2.84,0.37
09/04/2012,8.6,12.2,2.56,2.67,0.34
10/04/2012,9.1,10.0,2.43,2.67,0.34
11/04/2012,0.1,10.5,3.13,3.01,0.39
12/04/2012,0.2,13.0,4.12,2.84,0.37
13/04/2012,1.1,15.1,4.77,2.5,0.32
14/04/2012,17.7,15.2,3.2,2.5,0.32
15/04/2012,9.9,13.2,2.88,2.67,0.34
16/04/2012,0.3,13.6,3.27,4.2,0.54
17/04/2012,0.1,16.8,5.43,2.84,0.37
18/04/2012,26.1,13.3,2.92,2.67,0.34
19/04/2012,3.7,12.9,2.37,3.35,0.43
20/04/2012,0.0,14.5,4.83,4.8,0.62
21/04/2012,0.9,14.7,4.27,3.18,0.41
22/04/2012,0.0,14.0,4.52,2.84,0.37
23/04/2012,0.0,15.4,4.61,2.67,0.34
24/04/2012,0.0,16.4,5.2,2.5,0.32
25/04/2012,0.0,19.1,5.69,2.37,0.31
26/04/2012,0.0,18.5,5.97,2.37,0.31
27/04/2012,0.7,18.4,5.03,2.24,0.29
28/04/2012,1.4,18.2,4.82,2.24,0.29
29/04/2012,0.7,18.6,5.01,2.11,0.27
30/04/2012,1.1,19.8,5.14,1.98,0.25
01/05/2012,1.7,19.3,5.24,2.24,0.29
02/05/2012,0.1,20.2,5.7,2.11,0.27
03/05/2012,3.8,19.2,4.83,2.11,0.27
04/05/2012,0.2,18.5,5.66,1.85,0.24
05/05/2012,0.0,18.7,6.08,1.72,0.22
06/05/2012,0.1,19.2,6.0,1.59,0.2
07/05/2012,0.0,20.7,6.5,1.46,0.19
08/05/2012,0.5,21.1,6.2,1.46,0.19
09/05/2012,2.9,18.3,4.17,1.33,0.17
10/05/2012,2.0,18.0,4.54,1.46,0.19
11/05/2012,3.2,17.4,4.18,1.59,0.2
12/05/2012,2.5,16.9,4.47,1.46,0.19
13/05/2012,4.6,17.2,4.9,1.98,0.25
14/05/2012,0.4,18.2,4.9,2.11,0.27
15/05/2012,1.0,18.9,5.21,1.72,0.22
16/05/2012,2.1,17.4,4.66,1.33,0.17
17/05/2012,0.2,16.5,4.41,1.2,0.15
18/05/2012,13.5,13.5,2.73,1.2,0.15
19/05/2012,6.0,12.9,3.63,1.46,0.19
20/05/2012,0.5,14.5,4.35,1.59,0.2
21/05/2012,0.2,17.5,4.92,1.72,0.22
22/05/2012,0.1,20.2,6.64,1.59,0.2
23/05/2012,0.4,17.7,4.78,1.46,0.19
24/05/2012,3.2,15.4,4.38,1.2,0.15
25/05/2012,7.3,15.3,3.31,1.33,0.17
26/05/2012,0.0,17.9,4.72,1.72,0.22
27/05/2012,0.3,19.0,5.52,1.72,0.22
28/05/2012,1.3,17.4,4.29,1.46,0.19
29/05/2012,2.4,16.4,4.21,1.33,0.17
30/05/2012,2.5,16.9,4.53,1.46,0.19
31/05/2012,1.0,16.4,4.42,1.59,0.2
01/06/2012,0.0,18.8,5.8,1.59,0.2
02/06/2012,0.1,20.8,6.0,1.33,0.17
03/06/2012,8.9,19.8,4.49,1.2,0.15
04/06/2012,0.1,20.7,5.93,1.2,0.15
05/06/2012,0.0,22.1,7.55,1.46,0.19
06/06/2012,0.1,19.5,5.42,1.2,0.15
07/06/2012,0.0,21.1,6.67,1.1,0.14
08/06/2012,0.0,23.2,7.6,1.1,0.14
09/06/2012,0.0,25.0,7.95,0.9,0.12
10/06/2012,0.0,25.6,8.18,0.9,0.12
11/06/2012,0.9,25.6,6.96,0.8,0.1
12/06/2012,0.0,26.5,7.92,0.8,0.1
13/06/2012,1.0,27.5,7.31,0.8,0.1
14/06/2012,1.3,28.2,8.19,0.7,0.09
15/06/2012,0.0,28.8,8.58,1.0,0.13
16/06/2012,0.1,30.1,9.03,0.8,0.1
17/06/2012,0.0,30.4,9.47,0.8,0.1
18/06/2012,0.0,29.4,9.42,0.8,0.1
19/06/2012,0.0,28.8,9.27,0.9,0.12
20/06/2012,0.0,28.7,9.35,0.7,0.09
21/06/2012,0.0,28.8,9.77,0.64,0.08
22/06/2012,0.0,27.2,9.43,0.7,0.09
23/06/2012,0.0,27.4,8.47,0.9,0.12
24/06/2012,0.1,28.6,8.92,0.8,0.1
25/06/2012,0.0,28.6,9.25,1.1,0.14
26/06/2012,0.0,28.0,8.68,1.0,0.13
27/06/2012,0.0,27.6,9.25,1.2,0.15
28/06/2012,0.0,26.1,8.95,1.46,0.19
29/06/2012,0.0,26.8,9.01,1.46,0.19
30/06/2012,0.0,27.5,9.32,0.7,0.09
01/07/2012,0.0,27.5,9.35,0.7,0.09
02/07/2012,0.0,26.3,9.68,0.64,0.08
03/07/2012,0.0,25.6,9.17,0.58,0.08
04/07/2012,0.0,26.4,8.95,0.64,0.08
05/07/2012,0.0,27.9,9.28,0.64,0.08
06/07/2012,0.1,28.4,9.07,0.58,0.08
07/07/2012,0.1,28.4,9.31,0.58,0.08
08/07/2012,0.0,28.1,9.43,0.64,0.08
09/07/2012,0.0,27.6,9.22,0.58,0.08
10/07/2012,0.0,28.4,9.48,0.58,0.08
11/07/2012,0.0,28.9,9.81,0.64,0.08
12/07/2012,0.0,29.3,9.84,0.58,0.08
13/07/2012,0.0,29.6,9.7,0.58,0.08
14/07/2012,0.0,30.8,10.19,0.58,0.08
15/07/2012,0.0,31.5,10.1,0.64,0.08
16/07/2012,0.0,32.3,10.34,0.58,0.08
17/07/2012,0.0,32.3,10.35,0.58,0.08
18/07/2012,0.0,31.0,9.39,0.58,0.08
19/07/2012,0.0,30.6,9.15,0.58,0.08
20/07/2012,0.0,30.7,8.92,0.53,0.07
21/07/2012,0.1,30.3,8.22,0.47,0.06
22/07/2012,0.0,30.1,7.91,0.47,0.06
23/07/2012,0.5,29.5,7.68,0.47,0.06
24/07/2012,0.0,30.2,9.13,0.53,0.07
25/07/2012,0.0,31.3,9.49,0.41,0.05
26/07/2012,0.2,31.1,8.96,0.47,0.06
27/07/2012,0.0,30.2,8.71,0.53,0.07
28/07/2012,0.2,30.2,8.59,0.47,0.06
29/07/2012,0.0,30.3,9.32,0.47,0.06
30/07/2012,0.4,29.6,8.05,0.47,0.06
31/07/2012,2.7,28.1,7.31,0.53,0.07
01/08/2012,0.6,27.4,7.09,1.1,0.14
02/08/2012,7.7,25.2,5.28,1.59,0.2
03/08/2012,1.4,26.0,6.47,1.0,0.13
04/08/2012,0.1,27.5,7.4,1.1,0.14
05/08/2012,0.0,28.4,8.61,1.33,0.17
06/08/2012,0.0,29.3,9.46,0.9,0.12
07/08/2012,0.0,29.1,9.32,0.9,0.12
08/08/2012,0.0,29.4,9.14,0.9,0.12
09/08/2012,0.0,29.6,8.71,0.9,0.12
10/08/2012,0.0,29.8,7.9,0.9,0.12
11/08/2012,0.3,28.6,7.77,0.9,0.12
12/08/2012,0.1,26.3,7.89,0.9,0.12
13/08/2012,0.0,25.2,7.81,0.9,0.12
14/08/2012,0.0,25.7,8.29,0.9,0.12
15/08/2012,0.0,26.5,8.5,1.1,0.14
16/08/2012,0.0,26.9,8.65,0.8,0.1
17/08/2012,0.0,27.6,8.36,0.8,0.1
18/08/2012,0.0,27.5,8.54,0.8,0.1
19/08/2012,0.0,26.5,8.46,0.8,0.1
20/08/2012,0.0,26.0,8.19,0.8,0.1
21/08/2012,0.0,26.9,8.28,0.8,0.1
22/08/2012,0.0,28.4,8.78,0.8,0.1
23/08/2012,0.0,28.6,8.62,0.8,0.1
24/08/2012,0.0,29.1,8.57,0.8,0.1
25/08/2012,0.0,28.5,8.46,0.8,0.1
26/08/2012,0.0,28.0,8.45,0.8,0.1
27/08/2012,0.0,27.9,8.39,0.8,0.1
28/08/2012,0.0,24.8,7.4,0.8,0.1
29/08/2012,0.0,23.4,7.44,0.8,0.1
30/08/2012,0.0,25.4,7.86,0.64,0.08
31/08/2012,0.0,26.4,7.84,0.58,0.08
01/09/2012,0.0,27.1,7.8,0.64,0.08
02/09/2012,0.0,27.1,7.81,0.64,0.08
03/09/2012,0.0,27.5,7.73,0.64,0.08
04/09/2012,0.0,27.0,7.64,0.64,0.08
05/09/2012,0.0,27.1,7.52,0.7,0.09
06/09/2012,0.0,26.0,7.2,0.64,0.08
07/09/2012,0.0,25.8,6.84,0.64,0.08
08/09/2012,0.1,25.6,6.56,0.64,0.08
09/09/2012,0.0,25.7,7.03,0.64,0.08
10/09/2012,0.0,24.9,7.0,0.64,0.08
11/09/2012,0.0,24.2,6.68,0.64,0.08
12/09/2012,0.0,22.7,6.24,0.64,0.08
13/09/2012,0.0,21.2,5.64,0.64,0.08
14/09/2012,0.0,22.8,6.01,0.64,0.08
15/09/2012,0.0,25.4,6.7,0.7,0.09
16/09/2012,0.2,24.8,6.42,0.7,0.09
17/09/2012,0.1,23.1,5.72,0.7,0.09
18/09/2012,0.4,22.0,4.07,0.7,0.09
19/09/2012,0.2,21.5,4.33,0.37,0.05
20/09/2012,0.0,21.9,4.91,0.18,0.02
21/09/2012,0.0,20.8,5.02,0.18,0.02
22/09/2012,0.0,19.5,5.09,0.18,0.02
23/09/2012,0.0,21.3,5.48,0.18,0.02
24/09/2012,0.0,21.9,5.75,0.18,0.02
25/09/2012,0.0,22.6,5.75,0.15,0.02
26/09/2012,0.0,24.1,6.05,0.18,0.02
27/09/2012,0.0,24.8,5.88,0.18,0.02
28/09/2012,0.0,24.7,5.8,0.18,0.02
29/09/2012,0.1,24.9,5.72,0.15,0.02
30/09/2012,0.0,24.5,5.89,0.15,0.02
01/10/2012,2.2,22.6,4.42,0.15,0.02
02/10/2012,2.4,21.0,4.28,0.15,0.02
03/10/2012,0.5,20.8,4.71,0.15,0.02
04/10/2012,2.0,20.1,3.43,0.15,0.02
05/10/2012,0.5,20.9,4.17,0.15,0.02
06/10/2012,0.0,21.5,4.6,0.15,0.02
07/10/2012,0.0,20.1,4.74,0.13,0.02
08/10/2012,0.1,19.1,3.94,0.13,0.02
09/10/2012,0.0,19.6,4.06,0.13,0.02
10/10/2012,0.6,17.4,2.87,0.08,0.01
11/10/2012,0.3,17.9,3.57,0.1,0.01
12/10/2012,0.0,17.7,3.9,0.1,0.01
13/10/2012,0.0,18.1,3.86,0.1,0.01
14/10/2012,0.0,18.7,3.91,0.08,0.01
15/10/2012,0.0,20.2,3.8,0.1,0.01
16/10/2012,0.0,21.6,4.38,0.08,0.01
17/10/2012,0.0,22.6,4.32,0.04,0.01
18/10/2012,0.0,22.9,4.27,0.04,0.01
19/10/2012,0.0,22.4,4.48,0.1,0.01
20/10/2012,0.0,19.7,4.17,0.04,0.01
21/10/2012,1.9,16.5,2.9,0.06,0.01
22/10/2012,3.1,15.0,1.77,0.1,0.01
23/10/2012,2.7,14.2,1.85,0.06,0.01
24/10/2012,1.1,14.6,1.89,0.04,0.01
25/10/2012,0.4,15.0,2.4,0.04,0.01
26/10/2012,0.0,14.7,2.9,0.04,0.01
27/10/2012,0.0,15.6,2.95,0.03,0.0
28/10/2012,0.0,17.7,2.62,0.13,0.02
29/10/2012,0.0,18.4,2.58,0.13,0.02
30/10/2012,16.6,16.7,1.8,0.15,0.02
31/10/2012,0.4,14.9,1.61,0.08,0.01
01/11/2012,0.3,15.8,2.4,0.04,0.01
02/11/2012,6.2,18.6,2.17,0.13,0.02
03/11/2012,0.2,17.9,2.18,0.06,0.01
04/11/2012,0.0,16.6,2.62,0.03,0.0
05/11/2012,0.0,16.0,2.39,0.03,0.0
06/11/2012,0.0,16.2,1.75,0.06,0.01
07/11/2012,0.6,17.8,1.52,0.13,0.02
08/11/2012,31.5,13.4,0.53,0.13,0.02
09/11/2012,0.0,12.5,1.73,0.13,0.02
10/11/2012,1.8,11.2,1.72,0.1,0.01
11/11/2012,0.0,10.5,1.92,0.08,0.01
12/11/2012,0.0,11.4,2.04,0.08,0.01
13/11/2012,0.0,12.8,1.95,0.08,0.01
14/11/2012,0.0,12.7,2.03,0.1,0.01
15/11/2012,0.0,12.5,1.75,0.1,0.01
16/11/2012,0.3,14.3,1.4,0.1,0.01
17/11/2012,0.0,13.7,1.82,0.1,0.01
18/11/2012,0.0,12.9,1.92,0.1,0.01
19/11/2012,0.2,13.1,1.5,0.1,0.01
20/11/2012,4.1,12.7,1.11,0.13,0.02
21/11/2012,3.6,12.5,0.98,0.13,0.02
22/11/2012,0.0,11.7,1.54,0.13,0.02
23/11/2012,0.0,9.1,1.77,0.13,0.02
24/11/2012,0.0,9.1,1.51,0.13,0.02
25/11/2012,0.0,8.2,1.64,0.13,0.02
26/11/2012,0.0,7.7,1.59,0.13,0.02
27/11/2012,0.0,7.8,1.47,0.13,0.02
28/11/2012,0.1,10.9,0.94,0.13,0.02
29/11/2012,0.4,13.8,0.64,0.13,0.02
30/11/2012,2.2,14.8,1.4,0.13,0.02
01/12/2012,1.6,15.8,1.87,0.13,0.02
02/12/2012,0.3,15.2,1.96,0.13,0.02
03/12/2012,23.3,13.5,1.15,0.18,0.02
04/12/2012,7.2,6.4,1.07,0.28,0.04
05/12/2012,4.6,5.9,1.41,0.33,0.04
06/12/2012,17.8,7.5,0.44,0.24,0.03
07/12/2012,9.1,6.7,0.6,0.33,0.04
08/12/2012,0.0,5.4,1.05,0.33,0.04
09/12/2012,16.4,9.3,0.61,0.28,0.04
10/12/2012,23.2,6.9,0.31,0.28,0.04
11/12/2012,2.7,7.7,1.21,0.41,0.05
12/12/2012,13.7,8.0,0.24,0.28,0.04
13/12/2012,0.2,5.0,0.95,0.37,0.05
14/12/2012,0.0,3.2,1.27,0.33,0.04
15/12/2012,0.0,2.0,1.04,0.28,0.04
16/12/2012,0.0,3.3,0.74,0.28,0.04
17/12/2012,9.7,7.9,0.14,0.28,0.04
18/12/2012,8.6,9.5,0.47,0.28,0.04
19/12/2012,3.3,7.5,0.59,0.37,0.05
20/12/2012,1.0,4.7,0.53,0.58,0.08
21/12/2012,0.0,2.9,1.04,0.41,0.05
22/12/2012,7.4,4.3,0.85,0.37,0.05
23/12/2012,11.1,7.8,0.41,0.33,0.04
24/12/2012,0.4,9.1,0.93,0.37,0.05
25/12/2012,0.0,6.7,0.92,0.33,0.04
26/12/2012,0.0,7.6,1.2,0.33,0.04
27/12/2012,0.0,8.6,1.13,0.33,0.04
28/12/2012,6.0,9.7,0.48,0.33,0.04
29/12/2012,3.6,10.4,0.82,0.37,0.05
30/12/2012,2.7,9.5,0.64,0.41,0.05
31/12/2012,1.0,9.1,0.86,0.53,0.07
01/01/2013,0.1,8.3,0.76,0.64,0.08
02/01/2013,0.0,8.0,1.13,0.7,0.09
03/01/2013,0.0,7.6,1.07,0.58,0.08
04/01/2013,0.1,6.1,0.84,1.33,0.17
05/01/2013,0.0,4.6,1.02,2.11,0.27
06/01/2013,1.9,3.4,0.89,2.11,0.27
07/01/2013,0.2,1.7,1.03,1.98,0.25
08/01/2013,0.7,-1.6,1.08,2.11,0.27
09/01/2013,0.0,-2.3,1.16,1.98,0.25
10/01/2013,0.0,-1.7,1.11,0.33,0.04
11/01/2013,4.1,2.7,0.8,0.33,0.04
12/01/2013,18.8,8.0,0.36,1.33,0.17
13/01/2013,0.6,6.7,0.94,4.2,0.54
14/01/2013,0.0,4.9,1.15,4.6,0.59
15/01/2013,0.0,6.4,1.28,4.8,0.62
16/01/2013,6.9,9.6,1.38,5.0,0.64
17/01/2013,9.1,9.0,0.74,5.2,0.67
18/01/2013,13.9,10.3,1.02,6.2,0.8
19/01/2013,19.6,7.2,0.58,7.8,1.0
20/01/2013,0.1,8.6,0.49,2.67,0.34
21/01/2013,0.0,10.6,1.72,0.47,0.06
22/01/2013,6.7,9.5,0.77,0.41,0.05
23/01/2013,8.9,8.8,0.78,0.41,0.05
24/01/2013,1.7,9.9,1.24,0.41,0.05
25/01/2013,13.2,9.1,1.45,3.86,0.5
26/01/2013,19.3,7.7,0.54,11.0,1.42
27/01/2013,2.3,7.4,1.21,12.0,1.55
28/01/2013,0.6,6.9,1.25,13.3,1.71
29/01/2013,0.0,5.8,1.2,10.0,1.29
30/01/2013,0.0,4.4,1.59,8.66,1.12
31/01/2013,1.1,4.4,1.72,7.0,0.9
01/02/2013,0.9,5.0,1.41,7.0,0.9
02/02/2013,0.2,6.0,0.76,7.0,0.9
03/02/2013,0.2,12.1,1.74,7.0,0.9
04/02/2013,0.0,11.1,1.97,6.6,0.85
05/02/2013,0.0,9.5,2.02,6.4,0.82
06/02/2013,1.3,10.7,1.79,6.2,0.8
07/02/2013,5.1,11.0,1.11,7.4,0.95
08/02/2013,27.4,8.4,0.86,10.5,1.35
09/02/2013,11.2,8.2,1.46,9.81,1.26
10/02/2013,14.4,7.5,0.79,8.2,1.06
11/02/2013,2.9,5.3,1.18,8.0,1.03
12/02/2013,0.0,5.1,1.66,7.6,0.98
13/02/2013,0.0,7.4,2.02,7.8,1.0
14/02/2013,7.6,7.3,1.22,8.2,1.06
15/02/2013,3.2,6.9,0.92,9.12,1.17
16/02/2013,0.2,6.5,1.7,8.66,1.12
17/02/2013,7.7,5.1,1.04,8.2,1.06
18/02/2013,0.0,6.4,2.08,7.8,1.0
19/02/2013,4.7,6.6,1.99,9.12,1.17
20/02/2013,12.7,7.8,1.98,13.5,1.74
21/02/2013,0.1,6.4,1.36,12.5,1.61
22/02/2013,7.6,9.1,1.25,13.8,1.78
23/02/2013,3.9,9.8,1.56,13.3,1.71
24/02/2013,0.0,10.2,2.16,9.35,1.2
25/02/2013,0.0,11.5,2.78,6.2,0.8
26/02/2013,0.1,12.0,3.09,6.2,0.8
27/02/2013,2.7,8.8,2.29,6.0,0.77
28/02/2013,0.6,6.6,1.74,5.8,0.75
01/03/2013,0.0,6.1,2.47,5.6,0.72
02/03/2013,0.0,7.9,2.48,5.6,0.72
03/03/2013,5.6,8.5,1.45,5.2,0.67
04/03/2013,0.0,8.3,2.27,5.0,0.64
05/03/2013,0.0,6.6,2.96,5.0,0.64
06/03/2013,0.0,7.9,3.13,3.86,0.5
07/03/2013,0.3,10.1,1.5,3.35,0.43
08/03/2013,1.5,10.0,1.73,3.35,0.43
09/03/2013,6.0,10.6,1.55,3.35,0.43
10/03/2013,1.0,12.8,2.16,3.35,0.43
11/03/2013,0.5,14.6,3.47,3.35,0.43
12/03/2013,2.5,14.4,2.08,3.35,0.43
13/03/2013,0.2,12.6,3.01,3.35,0.43
14/03/2013,0.2,15.3,3.75,3.35,0.43
15/03/2013,13.4,12.6,1.01,3.35,0.43
16/03/2013,9.5,6.6,1.53,3.35,0.43
17/03/2013,0.4,5.3,2.7,3.35,0.43
18/03/2013,0.4,6.8,3.09,3.35,0.43
19/03/2013,0.3,10.3,3.62,3.35,0.43
20/03/2013,0.0,11.9,3.48,3.35,0.43
21/03/2013,0.1,15.0,3.48,3.35,0.43
22/03/2013,17.6,9.5,1.53,3.35,0.43
23/03/2013,0.2,7.3,2.83,3.69,0.48
24/03/2013,0.0,9.1,3.63,3.52,0.45
25/03/2013,0.7,11.9,2.78,3.52,0.45
26/03/2013,3.6,12.7,3.15,3.35,0.43
27/03/2013,1.9,12.9,2.92,3.35,0.43
28/03/2013,4.9,12.3,1.75,3.52,0.45
29/03/2013,0.0,14.1,3.68,3.52,0.45
30/03/2013,0.3,15.9,4.07,3.52,0.45
31/03/2013,0.0,17.2,4.8,3.52,0.45
01/04/2013,7.3,15.1,3.08,3.52,0.45
02/04/2013,0.1,14.8,4.02,3.52,0.45
03/04/2013,11.4,13.7,2.44,2.37,0.31
04/04/2013,2.5,11.5,2.99,0.64,0.08
05/04/2013,0.0,14.9,4.21,0.8,0.1
06/04/2013,0.0,17.4,5.57,0.7,0.09
07/04/2013,1.1,16.8,5.1,0.64,0.08
08/04/2013,27.0,11.8,1.56,0.64,0.08
09/04/2013,0.7,11.2,2.61,0.9,0.12
10/04/2013,0.0,12.1,4.02,0.9,0.12
11/04/2013,0.0,13.6,3.97,0.8,0.1
12/04/2013,0.0,14.4,4.56,0.7,0.09
13/04/2013,0.0,15.7,4.81,0.7,0.09
14/04/2013,3.3,16.1,4.28,0.64,0.08
15/04/2013,10.0,11.1,1.36,0.64,0.08
16/04/2013,0.1,10.7,2.26,0.64,0.08
17/04/2013,0.0,10.7,3.35,1.85,0.24
18/04/2013,0.0,10.9,4.16,5.8,0.75
19/04/2013,8.6,10.6,2.64,5.8,0.75
20/04/2013,0.1,12.6,3.85,5.4,0.7
21/04/2013,0.3,12.5,4.13,3.52,0.45
22/04/2013,0.0,13.3,3.76,3.35,0.43
23/04/2013,0.0,15.2,5.06,3.35,0.43
24/04/2013,0.0,17.5,5.46,3.35,0.43
25/04/2013,0.0,18.1,5.79,2.67,0.34
26/04/2013,0.0,18.4,5.96,1.85,0.24
27/04/2013,0.0,18.5,5.98,1.72,0.22
28/04/2013,0.0,19.7,6.25,1.72,0.22
29/04/2013,0.0,20.9,5.35,1.72,0.22
30/04/2013,0.0,22.9,6.43,1.72,0.22
01/05/2013,0.0,23.5,6.89,1.72,0.22
02/05/2013,0.1,23.0,6.54,1.46,0.19
03/05/2013,0.0,22.3,6.34,1.59,0.2
04/05/2013,1.1,21.8,5.42,1.59,0.2
05/05/2013,0.2,22.1,5.95,1.59,0.2
06/05/2013,0.0,22.7,7.01,1.59,0.2
07/05/2013,0.3,22.3,6.37,1.59,0.2
08/05/2013,2.6,20.2,4.71,3.52,0.45
09/05/2013,11.6,16.6,2.26,8.2,1.06
10/05/2013,8.4,16.2,3.47,6.4,0.82
11/05/2013,3.2,15.8,3.88,5.4,0.7
12/05/2013,0.5,17.2,5.2,4.8,0.62
13/05/2013,5.8,14.5,2.8,2.24,0.29
14/05/2013,2.6,15.6,3.77,2.37,0.31
15/05/2013,0.2,17.7,4.62,2.84,0.37
16/05/2013,0.1,18.8,5.49,3.18,0.41
17/05/2013,1.5,20.5,5.6,3.69,0.48
18/05/2013,0.3,22.9,7.05,4.6,0.59
19/05/2013,0.1,22.4,6.19,4.6,0.59
20/05/2013,0.0,23.1,7.01,4.2,0.54
21/05/2013,0.0,23.1,7.22,2.37,0.31
22/05/2013,0.0,22.7,7.02,1.98,0.25
23/05/2013,0.1,23.0,7.99,1.72,0.22
24/05/2013,0.2,19.9,6.42,1.72,0.22
25/05/2013,0.0,19.3,6.81,1.72,0.22
